year,AverageTemperature
2004,16.91775
2005,17.281916666666667
2006,16.92475
2007,16.599416666666666
2008,16.659166666666668
2009,17.301833333333335
2010,16.822333333333333
2011,16.897
2012,16.838
2013,16.645611111111112
1835,14.098083333333333
1836,14.803
1837,14.822583333333334
1838,14.480333333333334
1839,14.907333333333334
1840,15.06475
1841,15.084916666666667
1842,15.363166666666666
1843,15.498833333333334
1844,14.983583333333334
1845,14.824833333333332
1846,15.6385
1847,15.184333333333333
1848,15.181416666666667
1849,15.73
1850,15.591416666666667
1851,15.366416666666666
1852,15.558416666666666
1853,14.949083333333334
1854,14.9025
1855,14.833416666666666
1856,14.724416666666666
1857,15.077416666666666
1858,15.50625
1859,15.711416666666667
1860,15.193416666666666
1861,15.581666666666667
1862,15.489833333333333
1863,15.460416666666667
1864,15.174
1865,15.514916666666666
1866,15.517083333333334
1867,16.15825
1868,15.350083333333334
1869,15.73525
1870,15.55625
1871,15.577666666666667
1872,15.474583333333333
1873,15.41425
1874,15.518083333333333
1875,15.305583333333333
1876,15.308
1877,15.517333333333333
1878,15.94075
1879,15.354416666666665
1880,15.488583333333333
1881,15.517583333333333
1882,15.40325
1883,15.169333333333332
1884,15.069666666666667
1885,15.298916666666667
1886,15.36825
1887,14.951166666666667
1888,15.135166666666667
1889,15.439083333333333
1890,14.993583333333333
1891,15.057916666666667
1892,15.42875
1893,15.187166666666666
1894,15.41025
1895,15.504083333333334
1896,15.966000000000001
1897,16.049583333333334
1898,15.287083333333333
1899,15.300916666666666
1900,15.73025
1901,15.461
1902,15.700166666666666
1903,15.24025
1904,14.923333333333334
1905,15.416083333333333
1906,15.223666666666666
1907,15.422
1908,15.61
1909,15.79975
1910,14.983416666666667
1911,15.668583333333334
1912,15.417916666666667
1913,15.078583333333333
1914,15.34925
1915,15.54825
1916,15.575916666666666
1917,15.510333333333334
1918,15.578916666666666
1919,15.8855
1920,15.99825
1921,15.893416666666667
1922,16.06875
1923,15.843
1924,15.88025
1925,15.54775
1926,15.768916666666666
1927,15.932166666666667
1928,15.96725
1929,15.886833333333334
1930,15.798
1931,15.5715
1932,15.890333333333334
1933,16.2285
1934,15.435666666666666
1935,15.56925
1936,15.890083333333333
1937,16.051166666666667
1938,15.759
1939,15.589500000000001
1940,16.0055
1941,16.15075
1942,16.17791666666667
1943,15.816583333333334
1944,15.9785
1945,16.577166666666667
1946,16.494333333333334
1947,16.329250000000002
1948,16.565416666666668
1949,16.63308333333333
1950,16.110333333333333
1951,16.356583333333333
1952,15.912083333333333
1953,16.372666666666667
1954,15.890166666666666
1955,15.773083333333334
1956,15.488333333333333
1957,16.39675
1958,16.044583333333335
1959,15.795833333333334
1960,16.269833333333334
1961,15.984916666666667
1962,16.217833333333335
1963,15.920583333333333
1964,16.151333333333334
1965,15.899416666666667
1966,15.549083333333334
1967,15.81625
1968,15.667
1969,16.334416666666666
1970,15.866
1971,16.018250000000002
1972,16.15416666666667
1973,16.170416666666668
1974,15.666333333333332
1975,15.81525
1976,15.416
1977,15.877833333333333
1978,15.914
1979,15.774916666666666
1980,16.061166666666665
1981,15.810833333333333
1982,16.348166666666668
1983,16.16058333333333
1984,15.651333333333334
1985,15.622166666666667
1986,15.687416666666667
1987,15.782666666666668
1988,15.981166666666667
1989,15.745916666666666
1990,15.997583333333333
1991,16.41583333333333
1992,15.709
1993,16.227166666666665
1994,16.41975
1995,16.68425
1996,16.08416666666667
1997,16.245416666666667
1998,17.0745
1999,16.088916666666666
2000,16.113916666666668
2001,15.978833333333334
2002,16.37
2003,16.651083333333332
2004,16.204416666666667
2005,16.702666666666666
2006,16.3735
2007,16.378083333333333
2008,16.219416666666667
2009,16.653666666666666
2010,15.873083333333334
2011,16.639166666666668
2012,16.4265
2013,17.342444444444446
1763,16.359583333333333
1764,17.30891666666667
1765,17.274916666666666
1766,17.344
1767,17.275
1768,16.159333333333333
1769,16.956833333333332
1770,16.82225
1771,17.334083333333332
1772,17.722416666666668
1773,17.068916666666667
1774,17.715
1775,7.872
1776,17.187083333333334
1777,16.94125
1778,17.1785
1779,11.626250000166667
1780,17.99116666666667
1781,10.97217857175
1782,13.595892856666667
1783,16.193678571666666
1784,18.184833333333334
1785,19.124
1786,17.173583333333333
1787,19.441489583333333
1788,14.65846875
1789,16.515083333333333
1790,17.1195
1791,17.266666666666666
1792,17.198583333333332
1793,17.171416666666666
1794,16.923666666666666
1795,17.378583333333335
1796,17.124333333333333
1797,16.942416666666666
1798,17.363833333333332
1799,17.181666666666665
1800,17.657
1801,17.43391666666667
1802,17.651666666666667
1803,17.314166666666665
1804,17.781583333333334
1805,17.240083333333335
1806,17.129583333333333
1807,16.869083333333332
1808,16.296166666666668
1809,16.038
1810,15.7405
1811,15.89025
1812,16.043916666666668
1813,16.36616666666667
1814,16.163916666666665
1815,16.348083333333335
1816,16.003833333333333
1817,17.03475
1818,17.2435
1819,16.52825
1820,16.441416666666665
1821,17.235166666666665
1822,16.913833333333333
1823,16.89225
1824,17.286416666666668
1825,17.089
1826,17.013416666666668
1827,17.0295
1828,17.01175
1829,16.845166666666668
1830,17.201083333333333
1831,17.133666666666667
1832,16.605166666666666
1833,16.747
1834,17.47475
1835,16.538083333333333
1836,16.804833333333335
1837,16.864
1838,16.99425
1839,16.686
1840,16.921333333333333
1841,16.75725
1842,17.024916666666666
1843,17.116666666666667
1844,16.759416666666667
1845,16.561666666666667
1846,17.31425
1847,17.038833333333333
1848,16.50725
1849,16.944
1850,17.215166666666665
1851,17.41075
1852,17.181583333333332
1853,16.757166666666667
1854,16.731666666666666
1855,16.565666666666665
1856,16.863833333333332
1857,16.585083333333333
1858,17.340833333333332
1859,16.959833333333332
1860,16.88
1861,17.146416666666667
1862,16.922083333333333
1863,16.639333333333333
1864,17.272833333333335
1865,17.148
1866,17.0125
1867,17.537166666666668
1868,16.930666666666667
1869,16.990333333333332
1870,17.33491666666667
1871,16.985
1872,16.915166666666668
1873,16.980833333333333
1874,17.02875
1875,17.014333333333333
1876,17.164083333333334
1877,17.231416666666668
1878,17.422
1879,16.668833333333332
1880,16.689
1881,17.648083333333332
1882,16.84625
1883,16.696083333333334
1884,16.722083333333334
1885,16.394666666666666
1886,16.66575
1887,17.016333333333332
1888,16.683583333333335
1889,16.37575
1890,16.438833333333335
1891,16.664583333333333
1892,16.897666666666666
1893,17.47325
1894,16.768250000000002
1895,17.62025
1896,16.60425
1897,17.503833333333333
1898,17.014416666666666
1899,17.94
1900,17.115166666666667
1901,17.029333333333334
1902,16.982916666666668
1903,16.795833333333334
1904,17.026416666666666
1905,16.964583333333334
1906,16.801666666666666
1907,16.367416666666667
1908,17.026416666666666
1909,16.897833333333335
1910,16.88
1911,16.6945
1912,16.859333333333332
1913,17.187416666666667
1914,16.77541666666667
1915,17.036666666666665
1916,16.79775
1917,16.473083333333335
1918,16.658416666666668
1919,16.914833333333334
1920,17.39175
1921,17.06975
1922,16.998833333333334
1923,16.868833333333335
1924,17.312
1925,16.666249999999998
1926,17.93025
1927,17.340083333333332
1928,17.212583333333335
1929,17.4375
1930,17.444083333333335
1931,16.918083333333332
1932,16.61525
1933,16.986083333333333
1934,16.635333333333335
1935,16.958166666666667
1936,16.923166666666667
1937,17.733416666666667
1938,17.318416666666668
1939,16.953416666666666
1940,17.541166666666665
1941,17.543083333333335
1942,17.453666666666667
1943,17.386
1944,17.322916666666668
1945,18.272333333333332
1946,17.055083333333332
1947,17.688166666666667
1948,17.813583333333334
1949,17.7975
1950,17.510916666666667
1951,17.095833333333335
1952,17.33975
1953,17.572
1954,17.04425
1955,18.43875
1956,16.318833333333334
1957,17.051416666666668
1958,17.541833333333333
1959,17.205
1960,17.395833333333332
1961,18.25925
1962,17.539833333333334
1963,17.352083333333333
1964,17.573583333333335
1965,17.168333333333333
1966,17.364916666666666
1967,17.082083333333333
1968,17.272916666666667
1969,17.17125
1970,17.596
1971,16.435916666666667
1972,16.117916666666666
1973,17.083
1974,16.75433333333333
1975,16.908916666666666
1976,16.616416666666666
1977,17.05366666666667
1978,17.4575
1979,17.213416666666667
1980,17.625833333333333
1981,17.82525
1982,17.150333333333332
1983,18.0325
1984,17.231333333333332
1985,17.93325
1986,17.272916666666667
1987,18.25958333333333
1988,17.710916666666666
1989,18.143
1990,18.166416666666667
1991,17.2525
1992,17.384916666666665
1993,16.941333333333333
1994,17.876833333333334
1995,18.5615
1996,17.748666666666665
1997,18.305416666666666
1998,18.209
1999,17.679000000000002
2000,18.163666666666668
2001,18.727333333333334
2002,18.245916666666666
2003,18.399083333333333
2004,18.071583333333333
2005,18.182083333333335
2006,18.379083333333334
2007,17.934916666666666
2008,17.80025
2009,18.561333333333334
2010,18.82525
2011,18.533083333333334
2012,18.244666666666667
2013,19.749277777777777
1856,26.3743257575
1857,25.153840909166668
1858,25.631833333333333
1859,25.970583333333334
1860,25.872458333333334
1861,25.647833333333335
1862,27.02024364
1863,27.19627481
1864,27.28091603
1865,27.365557250833334
1866,27.450198475
1867,27.534839695
1868,27.619480915
1869,27.70412213666667
1870,27.78876336
1871,27.87340458
1872,27.9580458
1873,26.351778307500002
1874,25.915208333333332
1875,25.604416666666665
1876,25.820083333333333
1877,26.149833333333333
1878,26.097416666666668
1879,25.51475
1880,25.90833333333333
1881,26.186583333333335
1882,25.819666666666667
1883,26.20991666666667
1884,25.586833333333335
1885,25.344083333333334
1886,25.6295
1887,24.929333333333332
1888,25.279666666666667
1889,25.107083333333332
1890,24.627833333333335
1891,25.112833333333334
1892,25.342083333333335
1893,25.461
1894,25.458416666666665
1895,25.7395
1896,25.688916666666668
1897,26.146416666666667
1898,25.63175
1899,26.038833333333333
1900,26.18691666666667
1901,26.2535
1902,25.892083333333332
1903,25.520333333333333
1904,25.227166666666665
1905,25.814
1906,26.016666666666666
1907,25.66283333333333
1908,25.884166666666665
1909,25.87141666666667
1910,26.127333333333333
1911,25.443583333333333
1912,25.549666666666667
1913,26.359166666666667
1914,26.610833333333332
1915,26.55675
1916,26.25175
1917,26.672083333333333
1918,26.16133333333333
1919,26.6715
1920,26.38308333333333
1921,26.572583333333334
1922,26.443916666666667
1923,26.49725
1924,26.695833333333333
1925,26.458916666666667
1926,26.852583333333335
1927,26.753916666666665
1928,26.62558333333333
1929,26.130416666666665
1930,26.688166666666667
1931,26.80216666666667
1932,26.35125
1933,26.642083333333332
1934,26.62275
1935,26.701333333333334
1936,26.509
1937,26.798333333333332
1938,26.68075
1939,26.055833333333332
1940,26.664416666666668
1941,27.180500000000002
1942,26.83375
1943,26.388333333333335
1944,26.831333333333333
1945,26.885749999999998
1946,26.49525
1947,26.768666666666668
1948,26.3615
1949,26.726916666666668
1950,26.417416666666668
1951,26.63225
1952,26.46125
1953,26.475166666666667
1954,26.13625
1955,26.195833333333333
1956,26.138
1957,26.409583333333334
1958,26.503666666666668
1959,26.514916666666668
1960,26.42825
1961,26.255666666666666
1962,26.308
1963,26.764916666666668
1964,26.276916666666665
1965,26.335833333333333
1966,26.523
1967,26.175583333333332
1968,26.468416666666666
1969,26.68925
1970,26.702166666666667
1971,26.392166666666668
1972,26.549916666666668
1973,26.948083333333333
1974,26.143333333333334
1975,26.001166666666666
1976,26.236833333333333
1977,26.83625
1978,26.501416666666668
1979,26.74725
1980,26.62325
1981,26.593166666666665
1982,26.472333333333335
1983,26.833583333333333
1984,26.700666666666667
1985,26.578
1986,26.453416666666666
1987,27.3305
1988,26.744416666666666
1989,26.34925
1990,26.879083333333334
1991,26.605416666666667
1992,26.49116666666667
1993,26.702749999999998
1994,26.596333333333334
1995,26.854916666666668
1996,26.773333333333333
1997,26.72575
1998,27.357416666666666
1999,26.854166666666668
2000,26.752666666666666
2001,26.76125
2002,26.98475
2003,27.149083333333333
2004,27.114083333333333
2005,27.27316666666667
2006,27.37925
2007,27.28525
2008,27.066833333333335
2009,27.347916666666666
2010,27.555416666666666
2011,27.13233333333333
2012,26.996333333333332
2013,26.66027777777778
1856,28.255439393333333
1857,26.626477273333332
1858,25.547041666666665
1859,25.847833333333334
1860,25.613041666666668
1861,25.070416666666667
1862,28.523489186666666
1863,29.95876717666667
1864,29.69705725
1865,29.43534733
1866,29.173637404166666
1867,28.911927480000003
1868,28.65021756
1869,28.388507630833335
1870,28.126797709999998
1871,27.865087788333334
1872,27.603377860000002
1873,26.69132729
1874,25.753208333333333
1875,25.413
1876,25.793208333333332
1877,25.959
1878,26.13458333333333
1879,25.476416666666665
1880,25.572416666666665
1881,26.013916666666667
1882,25.515416666666667
1883,25.863416666666666
1884,25.618805555833333
1885,23.899944444166668
1886,25.284333333333333
1887,24.951999999999998
1888,25.217
1889,25.314833333333333
1890,24.511916666666668
1891,25.0565
1892,25.330083333333334
1893,25.308
1894,25.431666666666665
1895,25.758833333333335
1896,25.480083333333333
1897,25.9235
1898,25.479916666666664
1899,25.821333333333335
1900,25.91583333333333
1901,25.869
1902,25.648416666666666
1903,25.474416666666666
1904,25.07675
1905,24.971833333333333
1906,25.53333333333333
1907,25.068666666666665
1908,25.605833333333333
1909,25.904666666666667
1910,25.636416666666666
1911,25.695666666666668
1912,25.341583333333332
1913,26.306666666666665
1914,26.705083333333334
1915,26.359083333333334
1916,25.82475
1917,26.625083333333333
1918,26.077333333333332
1919,26.347416666666668
1920,25.509666666666668
1921,26.040916666666668
1922,26.311416666666666
1923,26.089666666666666
1924,26.349083333333333
1925,26.011083333333335
1926,26.520333333333333
1927,26.454083333333333
1928,26.592083333333335
1929,26.083166666666667
1930,26.559083333333334
1931,27.065083333333334
1932,26.247666666666667
1933,26.62125
1934,26.168916666666668
1935,26.49341666666667
1936,26.273666666666667
1937,26.140083333333333
1938,26.550416666666667
1939,26.256166666666665
1940,26.497833333333332
1941,27.078
1942,26.87175
1943,26.326333333333334
1944,26.402166666666666
1945,25.925583333333332
1946,26.1245
1947,26.506583333333335
1948,25.852083333333333
1949,26.53
1950,25.911916666666666
1951,26.016333333333332
1952,25.9205
1953,25.928416666666667
1954,26.068583333333333
1955,25.76875
1956,26.018333333333334
1957,25.895666666666667
1958,26.44125
1959,26.038083333333333
1960,26.242833333333333
1961,25.47
1962,26.11991666666667
1963,26.612333333333332
1964,26.054333333333332
1965,26.001083333333334
1966,26.002833333333335
1967,25.935833333333335
1968,26.2
1969,26.784833333333335
1970,26.212416666666666
1971,26.16175
1972,26.52733333333333
1973,27.0465
1974,25.9725
1975,25.89375
1976,26.314916666666665
1977,26.0415
1978,26.12675
1979,26.44025
1980,26.36725
1981,26.15116666666667
1982,26.374166666666667
1983,26.297
1984,26.52616666666667
1985,26.384166666666665
1986,26.599333333333334
1987,27.014499999999998
1988,26.3345
1989,25.629083333333334
1990,26.8545
1991,26.42675
1992,25.956
1993,26.50725
1994,26.127833333333335
1995,26.563583333333334
1996,26.641583333333333
1997,26.659583333333334
1998,26.9345
1999,26.8485
2000,26.376416666666668
2001,26.4715
2002,26.955583333333333
2003,26.8315
2004,26.99116666666667
2005,27.27475
2006,27.259166666666665
2007,27.24675
2008,26.709166666666665
2009,27.47775
2010,27.636499999999998
2011,27.2025
2012,26.87375
2013,27.524722222222223
1849,25.979833333333332
1850,25.867
1851,26.102333333333334
1852,26.402387755
1853,26.358795918333335
1854,26.315204081666668
1855,26.271612245
1856,26.3525
1857,25.575333333333333
1858,25.789083333333334
1859,26.3225
1860,26.065666666666665
1861,25.886583333333334
1862,26.4934707375
1863,26.7916641225
1864,26.792213740833333
1865,26.792763358333332
1866,26.793312976666666
1867,26.793862595
1868,26.794412214166666
1869,26.7949618325
