year,AverageTemperature,Latitude,Longitude
1877,24.827333333333332,26.52,80.6
1878,24.94033333333333,26.52,80.6
1879,24.43316666666667,26.52,80.6
1880,24.788083333333333,26.52,80.6
1881,24.435833333333335,26.52,80.6
1882,24.388166666666667,26.52,80.6
1883,24.346083333333333,26.52,80.6
1884,24.21366666666667,26.52,80.6
1885,24.108666666666668,26.52,80.6
1886,24.43575,26.52,80.6
1887,24.312583333333333,26.52,80.6
1888,24.517500000000002,26.52,80.6
1889,24.901166666666665,26.52,80.6
1890,24.534333333333333,26.52,80.6
1891,24.297083333333333,26.52,80.6
1892,25.06275,26.52,80.6
1893,23.525583333333334,26.52,80.6
1894,24.542,26.52,80.6
1895,24.6825,26.52,80.6
1896,25.570416666666667,26.52,80.6
1897,25.31975,26.52,80.6
1898,24.93825,26.52,80.6
1899,25.015166666666666,26.52,80.6
1900,25.136666666666667,26.52,80.6
1901,25.020166666666668,26.52,80.6
1902,25.16766666666667,26.52,80.6
1903,24.823999999999998,26.52,80.6
1904,24.558583333333335,26.52,80.6
1905,24.129,26.52,80.6
1906,24.793666666666667,26.52,80.6
1907,24.682666666666666,26.52,80.6
1908,24.934833333333334,26.52,80.6
1909,24.523,26.52,80.6
1910,24.474,26.52,80.6
1911,24.788083333333333,26.52,80.6
1912,24.711833333333335,26.52,80.6
1913,24.508,26.52,80.6
1914,24.7745,26.52,80.6
1915,25.058833333333332,26.52,80.6
1916,24.577416666666668,26.52,80.6
1917,23.603166666666667,26.52,80.6
1918,24.72458333333333,26.52,80.6
1919,24.48425,26.52,80.6
1920,24.759,26.52,80.6
1921,25.3475,26.52,80.6
1922,24.73925,26.52,80.6
1923,24.997083333333332,26.52,80.6
1924,24.938333333333333,26.52,80.6
1925,24.400083333333335,26.52,80.6
1926,24.58475,26.52,80.6
1927,24.599333333333334,26.52,80.6
1928,25.28475,26.52,80.6
1929,24.99341666666667,26.52,80.6
1930,24.912416666666665,26.52,80.6
1931,25.359666666666666,26.52,80.6
1932,25.213166666666666,26.52,80.6
1933,24.282916666666665,26.52,80.6
1934,24.643416666666667,26.52,80.6
1935,24.597583333333333,26.52,80.6
1936,24.33325,26.52,80.6
1937,24.324916666666667,26.52,80.6
1938,24.70725,26.52,80.6
1939,24.749833333333335,26.52,80.6
1940,24.646083333333333,26.52,80.6
1941,25.665583333333334,26.52,80.6
1942,25.0895,26.52,80.6
1943,24.944,26.52,80.6
1944,24.589833333333335,26.52,80.6
1945,24.40758333333333,26.52,80.6
1946,24.948666666666668,26.52,80.6
1947,25.20975,26.52,80.6
1948,25.0165,26.52,80.6
1949,25.000833333333333,26.52,80.6
1950,24.433,26.52,80.6
1951,25.12475,26.52,80.6
1952,25.305666666666667,26.52,80.6
1953,25.544833333333333,26.52,80.6
1954,25.1475,26.52,80.6
1955,24.698916666666666,26.52,80.6
1956,24.749083333333335,26.52,80.6
1957,24.664083333333334,26.52,80.6
1958,25.74116666666667,26.52,80.6
1959,25.301000000000002,26.52,80.6
1960,25.230833333333333,26.52,80.6
1961,24.52883333333333,26.52,80.6
1962,24.817083333333333,26.52,80.6
1963,24.897333333333332,26.52,80.6
1964,24.976416666666665,26.52,80.6
1965,24.977083333333333,26.52,80.6
1966,25.576666666666668,26.52,80.6
1967,24.771083333333333,26.52,80.6
1968,24.64425,26.52,80.6
1969,25.42575,26.52,80.6
1970,24.933166666666665,26.52,80.6
1971,24.0875,26.52,80.6
1972,25.056666666666665,26.52,80.6
1973,25.22625,26.52,80.6
1974,25.136333333333333,26.52,80.6
1975,24.823166666666665,26.52,80.6
1976,25.04625,26.52,80.6
1977,25.149833333333333,26.52,80.6
1978,24.65608333333333,26.52,80.6
1979,25.507166666666667,26.52,80.6
1980,25.305166666666665,26.52,80.6
1981,25.053166666666666,26.52,80.6
1982,24.918499999999998,26.52,80.6
1983,24.429,26.52,80.6
1984,25.004166666666666,26.52,80.6
1985,25.442249999999998,26.52,80.6
1986,25.002916666666668,26.52,80.6
1987,25.819333333333333,26.52,80.6
1988,25.6035,26.52,80.6
1989,24.954916666666666,26.52,80.6
1990,25.12141666666667,26.52,80.6
1991,25.315666666666665,26.52,80.6
1992,25.271416666666667,26.52,80.6
1993,25.2675,26.52,80.6
1994,25.32541666666667,26.52,80.6
1995,25.546083333333332,26.52,80.6
1996,25.30575,26.52,80.6
1997,24.70525,26.52,80.6
1998,25.463833333333334,26.52,80.6
1999,25.780583333333333,26.52,80.6
2000,25.353916666666667,26.52,80.6
2001,25.3265,26.52,80.6
2002,26.116833333333332,26.52,80.6
2003,25.40908333333333,26.52,80.6
2004,25.5865,26.52,80.6
2005,25.6215,26.52,80.6
2006,25.848833333333335,26.52,80.6
2007,25.436083333333332,26.52,80.6
2008,25.109750000000002,26.52,80.6
2009,25.987083333333334,26.52,80.6
2010,26.02175,26.52,80.6
2011,25.062083333333334,26.52,80.6
2012,25.445416666666667,26.52,80.6
2013,26.191222222222223,26.52,80.6
1796,27.991833333333332,13.66,80.09
1797,28.651833333333332,13.66,80.09
1798,28.58716666666667,13.66,80.09
1799,28.326416666666667,13.66,80.09
1800,28.405916666666666,13.66,80.09
1801,28.467750000000002,13.66,80.09
1802,29.0325,13.66,80.09
1803,28.8245,13.66,80.09
1804,29.309416666666667,13.66,80.09
1805,28.575916666666668,13.66,80.09
1806,28.421666666666667,13.66,80.09
1807,28.022000000000002,13.66,80.09
1808,24.983032786666666,13.66,80.09
1809,24.684016393333334,13.66,80.09
1810,24.385,13.66,80.09
1811,24.085983606666666,13.66,80.09
1812,23.786967213333334,13.66,80.09
1813,27.782166666666665,13.66,80.09
1814,27.634708333333332,13.66,80.09
1815,27.3495,13.66,80.09
1816,26.89175,13.66,80.09
1817,27.175583333333332,13.66,80.09
1818,27.330916666666667,13.66,80.09
1819,27.417916666666667,13.66,80.09
1820,27.464333333333332,13.66,80.09
1821,27.957833333333333,13.66,80.09
1822,27.866,13.66,80.09
1823,28.297416666666667,13.66,80.09
1824,28.690083333333334,13.66,80.09
1825,28.2215,13.66,80.09
1826,28.46625,13.66,80.09
1827,28.136,13.66,80.09
1828,28.178083333333333,13.66,80.09
1829,28.033833333333334,13.66,80.09
1830,27.86325,13.66,80.09
1831,28.072583333333334,13.66,80.09
1832,28.2315,13.66,80.09
1833,28.018,13.66,80.09
1834,28.13383333333333,13.66,80.09
1835,27.44783333333333,13.66,80.09
1836,27.69875,13.66,80.09
1837,27.829416666666667,13.66,80.09
1838,27.96775,13.66,80.09
1839,27.951166666666666,13.66,80.09
1840,27.99341666666667,13.66,80.09
1841,27.587,13.66,80.09
1842,27.70525,13.66,80.09
1843,27.424083333333332,13.66,80.09
1844,27.629166666666666,13.66,80.09
1845,27.951,13.66,80.09
1846,28.372166666666665,13.66,80.09
1847,27.859083333333334,13.66,80.09
1848,27.87891666666667,13.66,80.09
1849,27.844916666666666,13.66,80.09
1850,27.990583333333333,13.66,80.09
1851,28.029416666666666,13.66,80.09
1852,27.968416666666666,13.66,80.09
1853,28.274333333333335,13.66,80.09
1854,28.350583333333333,13.66,80.09
1855,28.389333333333333,13.66,80.09
1856,27.767916666666668,13.66,80.09
1857,27.294166666666666,13.66,80.09
1858,28.16575,13.66,80.09
1859,28.119666666666667,13.66,80.09
1860,27.965833333333332,13.66,80.09
1861,27.785166666666665,13.66,80.09
1862,26.31482843,13.66,80.09
1863,26.123735295,13.66,80.09
1864,25.357852941666668,13.66,80.09
1865,28.62675,13.66,80.09
1866,28.617416666666667,13.66,80.09
1867,28.480083333333333,13.66,80.09
1868,28.431833333333334,13.66,80.09
1869,28.33125,13.66,80.09
1870,27.94575,13.66,80.09
1871,28.13175,13.66,80.09
1872,28.060166666666667,13.66,80.09
1873,28.106333333333332,13.66,80.09
1874,28.08533333333333,13.66,80.09
1875,28.221083333333333,13.66,80.09
1876,28.389,13.66,80.09
1877,28.725416666666668,13.66,80.09
1878,28.812583333333333,13.66,80.09
1879,27.99725,13.66,80.09
1880,28.166916666666665,13.66,80.09
1881,28.32,13.66,80.09
1882,28.093416666666666,13.66,80.09
1883,27.902166666666666,13.66,80.09
1884,27.867,13.66,80.09
1885,28.106333333333332,13.66,80.09
1886,27.99425,13.66,80.09
1887,27.92675,13.66,80.09
1888,28.208666666666666,13.66,80.09
1889,28.244583333333335,13.66,80.09
1890,28.1525,13.66,80.09
1891,28.675583333333332,13.66,80.09
1892,28.193916666666667,13.66,80.09
1893,27.881916666666665,13.66,80.09
1894,28.435,13.66,80.09
1895,28.200499999999998,13.66,80.09
1896,28.675166666666666,13.66,80.09
1897,28.882916666666667,13.66,80.09
1898,28.279,13.66,80.09
1899,28.44425,13.66,80.09
1900,28.88725,13.66,80.09
1901,28.626666666666665,13.66,80.09
1902,28.605833333333333,13.66,80.09
1903,28.231166666666667,13.66,80.09
1904,28.2165,13.66,80.09
1905,28.574916666666667,13.66,80.09
1906,28.65775,13.66,80.09
1907,28.275583333333334,13.66,80.09
1908,28.277333333333335,13.66,80.09
1909,28.281,13.66,80.09
1910,28.109916666666667,13.66,80.09
1911,28.501333333333335,13.66,80.09
1912,28.568416666666668,13.66,80.09
1913,28.5865,13.66,80.09
1914,28.3885,13.66,80.09
1915,28.746583333333334,13.66,80.09
1916,28.239166666666666,13.66,80.09
1917,27.834333333333333,13.66,80.09
1918,28.300666666666665,13.66,80.09
1919,28.60775,13.66,80.09
1920,28.705666666666666,13.66,80.09
1921,28.36691666666667,13.66,80.09
1922,28.383416666666665,13.66,80.09
1923,28.524083333333333,13.66,80.09
1924,28.517083333333332,13.66,80.09
1925,28.121,13.66,80.09
1926,28.700083333333332,13.66,80.09
1927,28.742250000000002,13.66,80.09
1928,28.695833333333333,13.66,80.09
1929,28.56008333333333,13.66,80.09
1930,28.277083333333334,13.66,80.09
1931,28.639166666666668,13.66,80.09
1932,28.20475,13.66,80.09
1933,28.150583333333334,13.66,80.09
1934,28.306,13.66,80.09
1935,28.59016666666667,13.66,80.09
1936,28.71516666666667,13.66,80.09
1937,28.468416666666666,13.66,80.09
1938,28.46125,13.66,80.09
1939,28.499083333333335,13.66,80.09
1940,28.455333333333336,13.66,80.09
1941,29.029833333333332,13.66,80.09
1942,28.702166666666667,13.66,80.09
1943,28.1365,13.66,80.09
1944,28.376416666666668,13.66,80.09
1945,28.4685,13.66,80.09
1946,28.501916666666666,13.66,80.09
1947,28.565833333333334,13.66,80.09
1948,28.87025,13.66,80.09
1949,28.230833333333333,13.66,80.09
1950,28.343166666666665,13.66,80.09
1951,28.559,13.66,80.09
1952,28.702416666666668,13.66,80.09
1953,28.829833333333333,13.66,80.09
1954,28.5045,13.66,80.09
1955,28.3815,13.66,80.09
1956,28.429333333333332,13.66,80.09
1957,28.690916666666666,13.66,80.09
1958,29.056166666666666,13.66,80.09
1959,28.772833333333335,13.66,80.09
1960,28.699916666666667,13.66,80.09
1961,28.478166666666667,13.66,80.09
1962,28.34025,13.66,80.09
1963,28.462333333333333,13.66,80.09
1964,28.776916666666665,13.66,80.09
1965,28.67866666666667,13.66,80.09
1966,28.886583333333334,13.66,80.09
1967,28.441166666666668,13.66,80.09
1968,28.718666666666667,13.66,80.09
1969,28.825083333333335,13.66,80.09
1970,28.437666666666665,13.66,80.09
1971,28.250166666666665,13.66,80.09
1972,28.8885,13.66,80.09
1973,29.091333333333335,13.66,80.09
1974,28.537416666666665,13.66,80.09
1975,28.488833333333332,13.66,80.09
1976,28.573666666666668,13.66,80.09
1977,28.803583333333332,13.66,80.09
1978,28.7845,13.66,80.09
1979,29.17425,13.66,80.09
1980,29.110833333333332,13.66,80.09
1981,28.696666666666665,13.66,80.09
1982,29.03275,13.66,80.09
1983,29.06191666666667,13.66,80.09
1984,28.75175,13.66,80.09
1985,28.883499999999998,13.66,80.09
1986,29.13975,13.66,80.09
1987,29.2205,13.66,80.09
1988,29.0445,13.66,80.09
1989,28.668583333333334,13.66,80.09
1990,28.764833333333332,13.66,80.09
1991,28.833583333333333,13.66,80.09
1992,28.660833333333333,13.66,80.09
1993,28.76275,13.66,80.09
1994,28.803083333333333,13.66,80.09
1995,28.78075,13.66,80.09
1996,28.7765,13.66,80.09
1997,29.18175,13.66,80.09
1998,29.55275,13.66,80.09
1999,28.952583333333333,13.66,80.09
2000,28.811666666666667,13.66,80.09
2001,29.162916666666668,13.66,80.09
2002,29.2465,13.66,80.09
2003,29.273083333333332,13.66,80.09
2004,28.810916666666667,13.66,80.09
2005,29.099416666666666,13.66,80.09
2006,29.07325,13.66,80.09
2007,28.970166666666668,13.66,80.09
2008,29.024083333333333,13.66,80.09
2009,29.417416666666668,13.66,80.09
2010,29.047333333333334,13.66,80.09
2011,29.063166666666667,13.66,80.09
2012,29.77841666666667,13.66,80.09
2013,29.801000000000002,13.66,80.09
1796,25.425666666666668,21.7,78.75
1797,25.71366666666667,21.7,78.75
1798,25.405083333333334,21.7,78.75
1799,25.70916666666667,21.7,78.75
1800,25.68958333333333,21.7,78.75
1801,25.320416666666667,21.7,78.75
1802,26.185916666666667,21.7,78.75
1803,25.95175,21.7,78.75
1804,26.31975,21.7,78.75
1805,25.811833333333333,21.7,78.75
1806,25.704166666666666,21.7,78.75
1807,25.24341666666667,21.7,78.75
1808,19.630836065833336,21.7,78.75
1809,19.0619180325,21.7,78.75
1810,18.493,21.7,78.75
1811,17.9240819675,21.7,78.75
1812,17.35516393416667,21.7,78.75
1813,25.051750000000002,21.7,78.75
1814,24.770583333333335,21.7,78.75
1815,24.592916666666667,21.7,78.75
1816,24.2175,21.7,78.75
1817,24.3885,21.7,78.75
1818,24.657833333333333,21.7,78.75
1819,24.447499999999998,21.7,78.75
1820,24.62408333333333,21.7,78.75
1821,25.30425,21.7,78.75
1822,25.35775,21.7,78.75
1823,25.317333333333334,21.7,78.75
1824,25.849416666666666,21.7,78.75
1825,25.564,21.7,78.75
1826,25.654333333333334,21.7,78.75
1827,25.685666666666666,21.7,78.75
1828,25.411166666666666,21.7,78.75
1829,25.236583333333332,21.7,78.75
1830,25.4035,21.7,78.75
1831,25.072166666666668,21.7,78.75
1832,25.259125,21.7,78.75
1833,25.328333333333333,21.7,78.75
1834,25.309416666666667,21.7,78.75
1835,24.454250000000002,21.7,78.75
1836,25.042166666666667,21.7,78.75
1837,25.007916666666667,21.7,78.75
1838,25.038166666666665,21.7,78.75
1839,25.090666666666667,21.7,78.75
1840,25.259166666666665,21.7,78.75
1841,25.008666666666667,21.7,78.75
1842,25.168916666666668,21.7,78.75
1843,25.002333333333333,21.7,78.75
1844,24.84283333333333,21.7,78.75
1845,25.141666666666666,21.7,78.75
1846,25.583916666666667,21.7,78.75
1847,25.094833333333334,21.7,78.75
1848,25.056333333333335,21.7,78.75
1849,24.998416666666667,21.7,78.75
1850,25.320416666666667,21.7,78.75
1851,25.2525,21.7,78.75
1852,25.15675,21.7,78.75
1853,25.471083333333333,21.7,78.75
1854,25.56625,21.7,78.75
1855,25.570333333333334,21.7,78.75
1856,25.068166666666666,21.7,78.75
1857,24.698416666666667,21.7,78.75
1858,25.36466666666667,21.7,78.75
1859,25.43225,21.7,78.75
1860,25.189,21.7,78.75
1861,25.0845,21.7,78.75
1862,23.682982843333335,21.7,78.75
1863,22.786573529166667,21.7,78.75
1864,20.777985294166665,21.7,78.75
1865,25.609166666666667,21.7,78.75
1866,25.667666666666666,21.7,78.75
1867,25.671666666666667,21.7,78.75
1868,25.456,21.7,78.75
1869,25.535333333333334,21.7,78.75
1870,25.290583333333334,21.7,78.75
1871,25.400000000000002,21.7,78.75
1872,25.379833333333334,21.7,78.75
1873,25.455916666666667,21.7,78.75
1874,25.40266666666667,21.7,78.75
1875,25.531416666666665,21.7,78.75
1876,25.6005,21.7,78.75
1877,25.682333333333332,21.7,78.75
1878,26.25958333333333,21.7,78.75
1879,25.069583333333334,21.7,78.75
1880,25.668333333333333,21.7,78.75
1881,25.195916666666665,21.7,78.75
1882,25.32875,21.7,78.75
1883,25.07375,21.7,78.75
1884,24.82,21.7,78.75
1885,25.136833333333332,21.7,78.75
1886,25.502833333333335,21.7,78.75
1887,25.13525,21.7,78.75
1888,25.579083333333333,21.7,78.75
1889,25.85475,21.7,78.75
1890,25.662666666666667,21.7,78.75
1891,25.317083333333333,21.7,78.75
1892,25.92175,21.7,78.75
1893,24.421,21.7,78.75
1894,25.55425,21.7,78.75
1895,25.69625,21.7,78.75
1896,26.5855,21.7,78.75
1897,26.424666666666667,21.7,78.75
1898,25.8515,21.7,78.75
1899,26.38175,21.7,78.75
1900,26.56075,21.7,78.75
1901,25.782,21.7,78.75
1902,26.426583333333333,21.7,78.75
1903,25.577416666666668,21.7,78.75
1904,25.525583333333334,21.7,78.75
1905,25.366583333333335,21.7,78.75
1906,25.596833333333333,21.7,78.75
1907,25.378333333333334,21.7,78.75
1908,25.40308333333333,21.7,78.75
1909,25.452833333333334,21.7,78.75
1910,25.260083333333334,21.7,78.75
1911,25.718166666666665,21.7,78.75
1912,25.955416666666668,21.7,78.75
1913,25.638583333333333,21.7,78.75
1914,25.663083333333333,21.7,78.75
1915,26.005083333333335,21.7,78.75
1916,25.52325,21.7,78.75
1917,24.505833333333335,21.7,78.75
1918,25.575499999999998,21.7,78.75
1919,25.46325,21.7,78.75
1920,25.859666666666666,21.7,78.75
1921,26.163249999999998,21.7,78.75
1922,25.647333333333332,21.7,78.75
1923,25.806916666666666,21.7,78.75
1924,26.024833333333333,21.7,78.75
1925,25.3665,21.7,78.75
1926,25.535833333333333,21.7,78.75
1927,25.602166666666665,21.7,78.75
1928,25.92975,21.7,78.75
1929,25.702833333333334,21.7,78.75
1930,25.69075,21.7,78.75
1931,26.149416666666667,21.7,78.75
1932,25.839416666666665,21.7,78.75
1933,25.30925,21.7,78.75
1934,25.453166666666668,21.7,78.75
1935,25.55925,21.7,78.75
1936,25.596416666666666,21.7,78.75
1937,25.2915,21.7,78.75
1938,25.578416666666666,21.7,78.75
1939,25.72925,21.7,78.75
1940,25.626416666666668,21.7,78.75
1941,26.543166666666668,21.7,78.75
1942,25.931,21.7,78.75
1943,25.41016666666667,21.7,78.75
1944,25.513916666666667,21.7,78.75
1945,25.337583333333335,21.7,78.75
1946,25.829166666666666,21.7,78.75
1947,25.94,21.7,78.75
1948,26.006166666666665,21.7,78.75
1949,25.8335,21.7,78.75
1950,25.578333333333333,21.7,78.75
1951,25.999666666666666,21.7,78.75
1952,26.382,21.7,78.75
1953,26.54875,21.7,78.75
1954,26.017833333333332,21.7,78.75
1955,25.688166666666667,21.7,78.75
1956,25.694166666666668,21.7,78.75
1957,25.925666666666665,21.7,78.75
1958,26.534,21.7,78.75
1959,26.078583333333334,21.7,78.75
1960,25.929333333333332,21.7,78.75
1961,25.53125,21.7,78.75
1962,25.5315,21.7,78.75
1963,25.63008333333333,21.7,78.75
1964,26.036,21.7,78.75
1965,25.965,21.7,78.75
1966,26.457416666666667,21.7,78.75
1967,26.073083333333333,21.7,78.75
1968,25.50325,21.7,78.75
1969,26.437083333333334,21.7,78.75
1970,25.77475,21.7,78.75
1971,25.17925,21.7,78.75
1972,26.130166666666668,21.7,78.75
1973,26.288416666666667,21.7,78.75
1974,25.9785,21.7,78.75
1975,25.598416666666665,21.7,78.75
1976,26.174,21.7,78.75
1977,26.232416666666666,21.7,78.75
1978,25.719333333333335,21.7,78.75
1979,26.41975,21.7,78.75
1980,26.542416666666668,21.7,78.75
1981,25.93725,21.7,78.75
1982,26.08941666666667,21.7,78.75
1983,25.72175,21.7,78.75
1984,25.896166666666666,21.7,78.75
1985,26.18475,21.7,78.75
1986,26.185083333333335,21.7,78.75
1987,26.31475,21.7,78.75
1988,26.47475,21.7,78.75
1989,25.9455,21.7,78.75
1990,25.683416666666666,21.7,78.75
1991,26.195333333333334,21.7,78.75
1992,26.324666666666666,21.7,78.75
1993,26.07125,21.7,78.75
1994,25.75425,21.7,78.75
1995,26.042666666666666,21.7,78.75
1996,26.455083333333334,21.7,78.75
1997,25.745833333333334,21.7,78.75
1998,26.397083333333335,21.7,78.75
1999,26.059583333333332,21.7,78.75
2000,26.181416666666667,21.7,78.75
2001,26.321666666666665,21.7,78.75
2002,26.753,21.7,78.75
2003,26.503833333333333,21.7,78.75
2004,26.406333333333333,21.7,78.75
2005,26.229166666666668,21.7,78.75
2006,26.374833333333335,21.7,78.75
2007,26.393666666666668,21.7,78.75
2008,26.188,21.7,78.75
2009,27.138916666666667,21.7,78.75
2010,26.927,21.7,78.75
2011,26.004666666666665,21.7,78.75
2012,26.327916666666667,21.7,78.75
2013,26.351,21.7,78.75
1796,25.030250000000002,28.13,77.27
1797,25.199333333333332,28.13,77.27
1798,25.046666666666667,28.13,77.27
1799,25.284166666666668,28.13,77.27
1800,25.207333333333334,28.13,77.27
1801,24.982,28.13,77.27
1802,25.62816666666667,28.13,77.27
1803,25.379083333333334,28.13,77.27
1804,25.679083333333335,28.13,77.27
1805,25.301916666666667,28.13,77.27
1806,25.220833333333335,28.13,77.27
1807,24.865583333333333,28.13,77.27
1808,15.863081967500001,28.13,77.27
1809,14.8755409825,28.13,77.27
1810,13.888,28.13,77.27
1811,12.9004590175,28.13,77.27
1812,11.9129180325,28.13,77.27
1813,24.56125,28.13,77.27
1814,24.316333333333333,28.13,77.27
1815,24.087166666666665,28.13,77.27
1816,23.69775,28.13,77.27
1817,23.859583333333333,28.13,77.27
1818,24.369333333333334,28.13,77.27
1819,23.903333333333332,28.13,77.27
1820,24.1175,28.13,77.27
1821,24.826,28.13,77.27
1822,24.93391666666667,28.13,77.27
1823,24.634333333333334,28.13,77.27
1824,25.295333333333332,28.13,77.27
1825,25.1145,28.13,77.27
1826,25.11675,28.13,77.27
1827,25.357083333333332,28.13,77.27
1828,24.89966666666667,28.13,77.27
1829,24.70725,28.13,77.27
1830,25.069166666666668,28.13,77.27
1831,24.426000000000002,28.13,77.27
1832,24.61525,28.13,77.27
1833,24.84508333333333,28.13,77.27
1834,24.815666666666665,28.13,77.27
1835,23.897333333333332,28.13,77.27
1836,24.543083333333332,28.13,77.27
1837,24.416583333333335,28.13,77.27
1838,24.381416666666667,28.13,77.27
1839,24.454666666666668,28.13,77.27
1840,24.715500000000002,28.13,77.27
1841,24.493583333333333,28.13,77.27
1842,24.776083333333332,28.13,77.27
1843,24.74641666666667,28.13,77.27
1844,24.355833333333333,28.13,77.27
1845,24.603916666666667,28.13,77.27
1846,25.155916666666666,28.13,77.27
1847,24.661,28.13,77.27
1848,24.449916666666667,28.13,77.27
1849,24.4905,28.13,77.27
1850,24.777916666666666,28.13,77.27
